user_id,age,avg_session_time,avg_tries_cnt,avg_progress
1283,16,12.98,11.14,7.38
6083,14,24.08,12.3,67.19
11210,37,24.54,2.32,93.16
2441,16,1.53,7.16,6.69
1403,15,9.08,1.44,2.89
6776,17,14.4,4.07,22.48
2470,15,0.98,2.49,8.77
11262,35,10.54,3.64,99.93
5166,14,2.54,8.42,58.78
8326,16,1.49,2.47,47.63
1418,13,3.23,4.43,2.49
11205,34,14.04,1.15,95.73
2235,12,5.37,2.16,1.17
3080,18,17.01,2.64,19.63
10566,40,8.83,14.49,97.41
820,14,7.47,4.07,2.05
1915,12,10.45,9.82,0.79
1161,13,34.62,2.21,1.37
1056,15,20.57,8.17,0.15
8011,17,27.43,4.06,66.69
4949,23,2.0,0.51,32.59
9355,17,23.52,5.41,84.76
9449,21,0.23,4.63,85.66
5060,15,2.16,4.0,34.2
10443,33,10.67,4.92,90.6
7567,19,5.54,10.37,31.38
6592,13,26.74,3.32,67.41
3153,9,17.74,0.95,78.93
8519,16,34.65,1.84,23.46
5459,14,17.18,3.26,11.97
8770,20,2.79,0.53,31.9
2891,16,5.96,2.48,3.74
11410,34,62.79,7.71,91.61
279,13,17.22,7.32,1.28
1958,14,32.17,1.9,7.87
7421,19,19.78,0.85,27.38
5858,14,0.45,2.69,52.74
931,22,36.22,2.13,1.43
7137,17,43.04,1.16,30.85
5013,14,2.03,1.91,20.63
6726,15,0.5,5.02,51.55
7418,15,26.46,4.69,53.1
3300,17,11.34,8.19,26.37
11165,36,6.95,2.57,92.03
391,19,16.02,2.79,9.96
3074,19,1.11,4.26,51.76
2869,14,19.88,3.87,0.88
11658,34,5.02,2.21,95.71
9270,14,20.0,3.13,82.37
1266,16,4.34,9.79,3.43
6758,17,18.89,5.67,45.1
9669,15,7.34,3.62,81.07
2088,16,7.5,1.4,2.6
3456,16,2.41,2.5,69.84
4801,13,17.48,1.19,74.38
583,13,1.63,0.69,5.74
11764,32,24.04,3.21,95.84
7059,15,11.54,0.72,11.27
6574,16,26.69,2.38,65.01
9182,16,16.12,1.02,83.76
3552,17,13.8,1.07,14.61
8725,19,8.59,6.81,56.84
150,17,10.57,5.26,4.27
890,19,20.75,0.9,5.05
8964,14,1.12,2.97,52.84
9497,13,5.25,5.72,86.96
9795,17,15.46,0.85,80.59
6264,13,4.0,1.84,39.05
6288,14,29.78,4.35,69.86
7247,13,7.4,7.08,48.93
3843,15,19.93,1.87,25.88
9462,14,4.28,4.78,82.54
4150,13,13.85,2.78,29.54
9756,16,5.71,5.01,80.16
316,19,12.68,4.0,1.54
4647,11,9.19,3.4,66.56
2798,10,8.92,7.51,3.8
11677,43,48.73,5.2,94.0
10416,38,4.45,2.77,97.71
8250,12,49.78,0.85,45.35
9968,14,8.68,2.18,88.65
5038,11,1.31,2.55,39.02
4145,19,27.92,0.92,24.14
7792,13,1.3,8.49,59.15
2733,15,10.06,4.92,0.13
5781,20,16.75,6.14,35.92
11199,36,2.4,3.49,91.52
7779,19,10.97,1.71,70.81
7599,14,4.87,1.69,40.03
2778,18,5.11,6.0,7.88
374,23,27.78,2.22,5.46
9854,12,7.69,1.83,88.76
4925,14,10.52,4.97,41.37
2369,10,5.01,3.32,4.56
1010,12,2.28,12.54,2.12
66,15,26.13,3.89,5.79
11649,30,10.54,2.88,96.37
2478,9,14.65,3.11,6.76
2194,18,14.94,7.82,2.85
10353,29,0.92,1.59,94.39
8831,14,8.16,2.44,28.09
11433,34,4.41,5.62,91.01
10866,31,1.98,7.38,91.12
10734,33,17.24,1.05,91.88
8018,17,29.88,3.81,19.77
5563,17,24.84,0.37,27.33
7908,10,7.72,0.84,74.06
10834,32,6.46,6.24,92.74
4229,18,10.9,9.19,38.97
5208,12,2.94,4.15,76.57
10553,44,36.61,4.45,99.78
10224,35,47.3,1.77,99.22
9402,13,13.46,5.94,81.04
9072,16,5.95,5.28,87.74
2942,21,11.53,9.61,2.65
7413,13,15.43,3.38,60.01
2541,13,5.47,0.3,0.56
7755,21,28.54,1.89,22.71
4809,15,0.15,2.3,13.53
616,17,3.03,7.2,2.71
1441,12,9.67,8.37,8.99
6787,16,6.6,4.12,14.41
11924,31,3.74,320.57,97.31
6141,17,5.11,8.99,58.75
5363,14,3.56,5.35,44.97
2176,16,0.62,1.81,7.41
5854,15,17.59,3.01,74.72
2422,11,49.9,4.79,4.87
3353,17,3.59,0.86,33.29
5512,23,7.22,2.11,74.72
9619,16,0.74,2.23,89.94
5330,17,18.49,4.02,20.81
11508,31,17.51,4.88,94.76
8289,17,18.41,4.95,75.0
5217,14,20.55,7.18,53.03
3398,12,8.49,5.09,12.88
10473,37,32.83,1.97,99.19
1865,14,26.41,1.93,3.58
3377,12,22.74,9.61,72.81
3687,14,5.14,3.54,51.93
9898,16,7.15,2.64,80.67
4601,20,27.11,0.45,26.67
7824,17,2.81,3.76,25.9
8629,10,12.89,5.68,39.79
8887,20,4.41,1.53,47.06
2515,15,4.48,3.94,9.79
4131,14,10.08,3.92,17.63
3644,14,1.61,13.2,28.17
339,18,0.24,2.01,8.43
7758,17,13.78,8.51,42.31
10235,31,9.68,1.97,92.13
2795,20,15.23,10.53,6.91
2238,13,0.52,3.11,5.05
3947,15,50.99,0.66,74.82
2705,19,3.82,4.43,7.88
4494,13,32.16,1.52,27.75
6559,17,20.11,4.81,31.13
3863,20,5.33,5.0,48.64
1226,12,3.93,1.36,3.2
9120,17,0.34,1.14,89.31
11248,36,15.84,2.65,92.12
3982,16,10.69,2.07,38.23
10868,37,16.84,1.05,99.38
6110,16,5.02,6.63,24.65
2664,19,8.89,5.75,6.53
3622,15,44.49,3.27,19.29
2871,13,51.74,14.49,3.47
11801,35,5.87,3.23,98.8
7522,19,9.28,5.72,79.35
5998,15,24.96,2.34,65.09
4875,13,3.96,2.46,44.18
1854,13,10.95,3.5,9.28
11223,35,11.78,7.27,99.88
780,18,19.0,1.86,9.15
9658,16,15.94,1.53,83.93
7074,21,16.73,1.57,22.89
2037,13,13.75,11.22,9.78
10372,37,9.53,5.75,92.72
5847,18,35.2,14.0,23.14
11841,32,38.28,1.89,99.12
6920,14,3.58,8.65,37.88
10138,29,2.06,2.49,96.13
4722,17,48.21,10.29,74.6
8536,16,7.43,1.38,74.53
3020,16,25.11,2.9,19.21
1977,18,4.56,2.34,7.52
9050,11,29.93,3.56,87.74
9284,18,5.71,2.78,80.21
6254,16,28.06,3.31,50.23
3587,16,2.23,1.44,67.99
7318,18,18.94,1.97,52.78
8035,19,12.13,4.36,61.55
2008,12,43.4,2.02,1.14
4407,16,28.89,4.8,69.96
6820,12,9.32,2.13,44.2
3927,8,1.19,4.53,52.01
1225,17,0.22,0.56,5.53
7667,16,14.73,0.94,30.11
11374,36,1.74,1.32,90.94
6780,20,4.06,3.66,44.57
9473,19,12.51,3.44,80.13
6370,13,2.38,1.55,21.45
11808,35,50.87,0.88,93.5
4353,16,10.81,2.47,75.6
9105,12,5.13,5.25,88.09
4363,16,3.0,3.53,78.7
2078,16,19.54,3.36,4.23
11566,39,11.85,3.87,95.34
9659,12,7.48,9.06,81.07
11846,34,24.04,4.65,90.31
6210,13,9.87,7.76,67.5
7614,19,2.3,0.98,67.46
2494,15,7.44,4.89,2.59
11996,37,36.78,1000.0,90.46
8222,16,2.61,0.55,49.35
8514,16,24.95,0.65,46.57
10930,35,29.46,7.07,99.16
1681,22,11.17,2.7,8.57
934,11,10.89,1.58,1.38
3100,20,3.34,5.81,36.34
6187,19,3.77,1.43,19.7
782,13,3.46,3.66,9.05
10700,42,13.09,1.12,99.94
6425,13,17.47,3.21,28.72
10344,42,15.5,3.0,90.34
10083,39,3.31,9.98,91.84
7671,17,2.04,2.68,70.99
8834,17,1.44,3.09,23.09
99,18,0.12,2.62,3.05
10665,33,7.19,4.55,92.52
8123,11,25.35,2.76,19.51
9185,15,12.48,2.57,81.76
10428,38,0.65,3.7,93.76
6824,17,7.96,1.72,41.63
3129,8,3.3,3.19,73.48
7517,11,7.98,6.3,74.99
2851,14,23.76,2.15,3.95
10166,36,4.4,0.89,92.25
2072,13,16.7,3.35,9.25
6042,19,59.04,5.29,70.29
2083,10,26.45,9.66,8.04
143,19,13.53,1.17,3.84
11196,35,21.3,11.44,97.42
7178,14,51.35,4.81,59.73
5146,13,19.19,4.01,72.23
9028,17,23.89,4.2,83.84
10777,39,0.16,6.29,96.37
1270,14,13.11,4.42,7.41
11682,34,2.26,1.18,99.21
2018,20,37.94,4.6,5.6
7235,17,24.33,5.67,75.52
6351,12,14.54,3.13,49.55
8254,20,14.77,3.59,16.83
11572,37,0.86,6.74,99.16
2387,19,7.54,8.7,0.9
11090,39,2.85,2.03,92.35
5132,18,4.5,0.42,71.74
7096,14,20.4,10.9,52.26
1465,17,54.64,7.42,9.65
10999,39,5.9,3.44,92.72
368,15,18.12,2.78,2.51
3431,16,13.72,9.3,51.18
5328,8,29.62,0.45,51.56
7170,16,8.09,2.17,19.75
10019,29,1.04,2.73,94.46
6090,17,14.43,4.5,34.86
1905,11,20.81,8.0,2.14
5252,17,7.07,2.77,57.42
9005,11,10.85,4.45,85.83
3436,13,15.41,2.2,16.5
1897,15,1.33,3.23,7.68
1589,16,10.98,1.6,5.1
6218,17,5.95,7.9,48.25
5917,15,10.39,5.48,50.05
10573,36,9.24,0.63,90.78
10768,33,0.3,1.79,95.96
8795,17,3.35,6.38,64.66
3661,14,9.52,2.84,39.46
4314,20,4.64,2.7,40.88
904,15,17.61,2.05,4.47
7232,14,9.98,1.19,52.08
1929,13,17.84,1.89,7.03
4485,19,2.74,6.47,48.24
8640,19,1.44,2.61,76.16
7323,9,6.24,0.2,21.73
11843,38,14.65,2.27,94.56
2058,17,10.35,8.2,9.74
3371,20,12.62,3.29,24.0
7474,13,1.51,2.21,71.49
8273,19,55.42,3.66,41.31
11605,34,0.84,5.13,91.98
886,13,0.35,0.84,3.9
3743,14,19.58,4.28,46.3
6764,5,9.62,0.21,77.77
2666,12,0.86,8.6,4.25
9499,11,22.67,1.53,83.25
5607,17,19.73,1.08,17.8
6279,10,21.65,6.77,42.76
7881,13,12.68,0.41,26.42
3250,19,2.62,1.22,69.11
8799,19,5.06,1.97,63.73
1336,11,16.11,1.38,0.27
6318,15,0.88,8.06,15.44
8270,17,4.8,4.73,45.93
6186,16,0.86,4.52,25.71
10387,32,6.66,1.4,91.65
7025,15,12.61,8.12,55.6
2226,14,14.35,4.93,8.99
10803,36,27.22,1.22,93.96
4873,16,5.6,5.68,17.16
4947,13,17.9,2.06,13.58
5828,15,6.47,7.92,19.91
2883,14,12.73,1.7,2.96
8557,23,34.93,5.81,14.84
3414,18,0.03,2.16,41.28
9338,12,6.06,4.78,85.83
5200,18,10.5,2.47,41.58
4013,26,23.5,0.45,33.34
4977,17,12.34,6.76,21.6
5204,14,3.55,1.93,56.93
7796,15,16.71,12.51,35.9
6834,15,1.95,1.13,18.59
9181,17,3.69,2.64,84.84
4160,17,5.55,3.44,64.66
4147,13,7.55,5.95,55.88
4716,20,4.01,3.36,16.43
11295,29,16.41,3.13,92.82
10786,37,8.5,2.28,93.37
352,14,4.23,2.79,6.66
11125,37,22.14,2.53,97.34
7077,15,25.95,2.35,34.06
939,15,14.17,1.72,8.09
4524,13,17.98,2.49,52.12
9388,11,19.36,4.97,89.49
8043,18,0.96,1.61,13.7
9999,16,4.8,1.33,85.89
2276,14,31.44,3.81,2.12
9847,22,0.4,6.59,86.53
5302,15,10.99,3.88,32.04
2005,13,17.43,3.86,7.74
7654,15,21.39,2.0,26.17
1038,16,5.58,2.45,0.93
10750,29,8.28,5.7,96.96
3766,15,42.1,3.07,77.97
6416,16,1.62,8.76,15.02
2899,13,1.29,2.94,5.6
631,14,45.61,1.86,9.8
1183,21,3.07,2.84,0.61
6941,11,20.81,1.92,43.36
10087,31,9.18,2.06,92.14
7402,16,15.46,3.75,69.96
10493,41,22.82,4.18,92.21
6640,13,0.28,1.01,43.17
11720,34,14.7,7.42,94.77
395,15,54.11,5.14,3.49
5706,24,10.26,3.52,21.53
8281,17,6.33,10.16,60.95
7176,15,41.6,5.89,18.83
5254,16,14.75,4.31,37.73
10760,37,3.98,5.7,99.01
4023,20,22.46,1.81,73.45
11327,34,11.47,3.57,91.79
8475,23,3.92,4.15,56.57
8896,16,23.9,0.67,54.17
736,15,14.38,5.93,9.67
5797,12,12.58,4.0,76.32
6093,19,7.74,2.11,41.96
4670,14,4.43,1.9,68.39
4516,18,9.22,1.85,24.18
11703,41,24.47,3.66,94.93
1400,16,8.46,9.8,7.86
4784,18,23.13,6.05,26.73
1771,12,43.25,6.18,8.06
3282,18,1.52,2.89,57.18
3045,17,16.63,0.88,30.94
4975,12,5.63,0.91,52.5
4964,16,11.81,4.51,33.38
5353,13,2.81,2.0,37.13
2029,16,16.63,3.8,1.17
10589,36,11.96,5.76,96.55
11986,37,3.13,327.46,99.81
3805,17,2.58,1.1,60.4
360,13,0.2,0.41,6.57
10029,33,0.6,1.8,93.97
4488,17,8.64,4.42,38.34
11382,35,34.15,2.36,93.76
1001,10,26.88,5.51,1.73
1016,17,13.7,2.53,5.43
1843,16,6.85,3.29,0.48
1671,14,5.95,2.44,7.72
6237,13,4.81,3.63,26.59
2178,15,0.58,3.12,3.3
7598,14,6.52,4.05,64.7
4456,19,10.9,4.01,73.25
7041,10,5.03,0.7,54.89
11283,27,19.28,3.83,99.0
8286,12,8.25,6.16,46.19
7411,16,41.44,4.66,72.21
8090,10,3.7,2.95,30.1
5680,17,16.89,7.52,59.01
7819,14,6.34,0.93,43.28
11478,39,16.47,0.57,95.03
10668,31,17.53,4.44,91.54
8027,15,9.0,2.82,45.81
5368,15,31.83,1.75,72.94
7451,13,12.03,5.02,50.72
1106,12,15.56,7.86,0.33
3137,14,28.64,5.65,30.28
8141,17,13.35,2.4,40.2
504,16,57.24,8.57,2.92
5892,16,8.09,2.68,54.92
3627,16,15.63,6.67,41.61
3047,13,2.99,2.69,46.13
7027,15,5.2,1.41,56.47
7867,18,7.7,0.97,25.63
788,13,5.26,3.23,4.88
7859,22,7.25,1.36,49.57
11750,36,9.77,1.68,94.42
8554,19,11.02,6.2,75.26
7711,14,1.97,9.81,56.01
9482,17,39.4,2.14,82.83
9811,16,46.64,11.21,89.67
8307,17,5.27,4.83,44.77
2007,17,51.09,0.57,4.27
10340,36,0.09,1.46,90.72
10710,32,0.92,1.92,99.73
11758,30,22.07,7.15,91.21
2329,15,13.11,2.58,2.45
200,17,4.84,3.56,0.66
10086,35,2.08,9.55,93.21
8863,12,1.96,0.62,69.57
1041,14,2.94,0.51,0.88
2475,11,17.36,3.45,1.84
1238,16,13.18,6.08,6.33
4582,19,6.08,0.81,26.06
6892,17,18.17,1.27,68.91
10989,38,3.22,5.27,94.56
9478,14,11.96,2.73,87.12
2864,19,11.13,0.71,5.73
639,15,20.34,3.2,0.02
5539,16,0.6,1.47,11.77
3714,17,6.95,3.5,13.37
3838,14,1.68,5.62,39.07
9109,20,10.92,2.61,86.74
5600,17,21.49,5.2,54.16
5502,11,16.04,8.9,37.49
3368,16,12.67,1.5,32.83
1658,15,12.06,1.42,5.73
2457,19,5.9,3.87,6.45
9475,18,15.14,1.4,82.34
11427,26,12.19,5.85,97.25
11020,36,33.81,10.14,91.13
2712,14,6.62,6.74,5.31
1808,17,23.06,1.67,1.26
5919,11,55.61,10.98,30.67
8659,15,40.58,4.79,35.32
3112,16,12.34,5.52,32.46
1491,13,8.15,4.88,3.94
5623,18,19.43,3.09,59.87
6310,15,7.29,2.43,53.06
3741,19,11.97,3.66,17.45
5098,12,13.45,9.94,43.93
4497,14,51.42,3.41,50.85
8765,19,34.17,1.14,14.06
3631,15,10.13,7.97,34.29
7500,16,32.63,3.09,78.32
11247,44,33.62,6.6,95.56
7941,20,4.1,3.43,11.57
4476,14,6.99,3.08,58.73
739,12,39.7,2.38,2.97
3361,13,2.05,1.63,54.46
620,12,7.6,6.43,1.34
1426,18,2.57,4.52,8.37
2542,21,17.05,4.91,1.61
2829,17,7.9,1.73,9.77
5083,10,0.28,2.05,75.39
6089,10,32.59,2.01,18.03
6904,16,40.85,2.11,77.85
3831,15,10.52,1.13,30.31
8937,12,10.74,3.95,15.62
10808,36,1.8,4.81,92.38
3948,15,2.02,3.5,53.93
3468,19,9.17,4.84,54.3
5923,16,20.57,2.47,72.62
8492,18,12.99,7.55,24.12
11049,36,28.15,3.56,91.44
3554,11,41.22,3.4,72.51
6850,12,3.65,3.69,74.34
8888,12,0.02,7.22,11.85
3109,9,0.61,2.46,61.28
4332,14,0.26,6.84,45.93
9846,17,13.73,2.57,88.57
8034,16,4.71,0.95,28.73
217,15,7.5,8.48,7.66
9440,13,3.03,6.85,81.05
9926,15,5.43,1.02,82.45
1602,16,11.8,2.58,3.01
6216,17,1.44,3.13,71.43
839,17,2.88,2.32,3.16
11494,34,6.34,7.14,94.34
8565,18,19.12,5.72,38.53
9145,17,30.07,5.56,85.45
1069,16,9.5,0.33,8.92
1953,14,4.86,3.5,2.58
1084,19,35.01,3.41,2.36
3457,12,9.29,0.5,38.66
10867,29,34.2,2.37,90.41
11609,32,21.94,0.8,95.77
4105,14,9.89,1.1,19.77
6665,9,9.05,3.24,19.06
4986,25,5.42,5.36,65.56
1172,15,2.15,4.12,2.63
3727,19,2.05,8.97,57.91
307,16,16.98,7.88,9.85
11076,42,7.75,7.1,96.36
9692,11,4.54,2.09,80.94
1059,20,32.27,1.66,6.51
11845,43,27.26,2.25,98.66
263,16,34.91,2.51,3.1
6111,13,5.57,13.05,50.45
4856,16,3.55,5.23,42.75
10651,38,5.06,2.05,99.32
1206,14,11.02,6.2,0.22
11406,26,38.38,6.63,99.45
3324,18,11.12,2.98,49.09
10502,36,19.21,2.72,96.59
8143,21,4.98,6.43,55.46
2602,17,35.64,7.47,9.46
1662,18,8.35,0.67,7.21
1269,19,9.83,4.71,9.63
6173,17,58.59,0.55,10.42
10679,28,12.74,3.72,96.69
11309,37,38.79,5.26,95.31
4044,17,28.94,0.82,44.19
3876,17,14.56,5.55,24.74
8419,14,5.62,3.25,12.93
7825,11,28.66,1.88,38.4
1785,19,51.44,2.11,7.15
6359,20,3.96,2.64,66.55
9003,15,5.66,1.95,87.27
8337,15,2.32,0.41,45.61
5332,18,5.55,1.24,76.73
5694,18,10.37,1.98,29.27
9761,11,6.26,4.19,87.3
8940,16,3.21,3.51,39.23
4077,16,15.75,5.2,34.38
3390,20,0.94,4.08,33.79
11688,38,14.92,2.32,95.8
1235,15,63.42,0.81,0.6
2729,14,6.62,10.79,8.38
5394,8,26.66,4.77,33.84
483,11,1.84,10.64,7.36
5464,12,2.73,3.08,32.54
752,13,5.6,2.96,8.19
8060,12,24.16,2.72,70.79
3303,11,6.26,6.5,46.29
5852,22,9.36,5.95,74.82
8894,19,12.62,6.68,43.84
10204,35,19.27,3.63,94.6
2853,16,5.57,1.28,0.54
8426,12,16.29,0.65,78.93
7208,16,4.2,7.17,42.32
502,10,2.21,5.03,3.41
9829,19,1.43,6.67,83.32
9976,14,15.9,2.22,84.93
10074,33,20.38,2.91,96.44
1292,17,1.99,2.14,5.31
5075,22,47.17,3.8,15.8
3304,14,19.51,6.4,75.49
4420,12,4.63,3.26,60.92
9129,17,2.61,1.72,82.93
5671,16,4.21,0.92,46.18
7888,12,18.5,4.25,43.64
5361,17,24.29,3.35,58.99
8177,17,2.78,4.44,24.18
5772,11,3.47,4.88,66.42
4535,14,31.8,9.39,14.82
1641,9,14.45,3.55,9.83
4001,14,34.48,4.41,15.64
1401,18,30.79,4.16,0.77
7002,17,0.2,1.58,68.14
9160,18,13.1,3.37,88.99
8473,15,1.94,4.8,63.16
5283,16,7.33,3.24,64.67
755,16,3.11,2.27,9.38
9424,11,46.14,3.62,83.81
6352,15,0.92,2.21,19.28
7543,14,24.18,3.44,72.55
1364,18,19.58,0.84,9.28
4329,13,1.0,0.88,38.05
1421,17,2.0,6.51,3.19
673,17,0.21,0.99,2.17
6687,11,10.81,6.76,24.76
11519,32,10.75,1.12,95.45
2406,18,2.02,2.91,2.99
1299,12,12.8,8.15,1.38
10380,36,32.42,4.49,92.04
3196,19,5.94,3.36,41.33
2801,18,8.61,6.2,4.44
619,17,22.85,5.26,7.95
4243,17,5.61,5.24,55.23
6184,18,10.27,2.46,27.18
10859,28,26.06,2.5,99.69
10976,32,12.05,0.3,94.58
9319,14,5.59,1.33,83.43
1469,16,3.07,6.3,9.69
1127,17,29.6,1.99,3.29
7047,15,51.81,1.1,79.01
5796,18,8.99,1.37,55.82
3635,23,10.56,2.96,11.83
1087,12,15.93,1.26,4.52
11067,30,1.81,7.25,95.69
2876,13,18.38,7.32,6.65
11567,37,5.99,2.54,95.62
6388,17,5.35,2.71,33.28
5054,17,19.56,6.26,38.58
1518,17,1.36,5.12,8.84
6773,22,0.41,2.14,36.47
1983,20,6.29,1.8,3.37
1640,15,14.89,7.54,9.0
11980,36,24.66,186.33,99.17
1726,10,14.21,0.51,5.19
6195,10,2.21,6.33,49.24
2675,14,12.76,5.16,7.94
871,16,0.78,2.16,9.32
9365,19,8.29,4.33,87.35
291,14,6.41,4.71,3.48
897,21,41.35,13.12,9.26
8719,12,2.2,2.49,48.24
5411,12,7.09,0.3,11.51
8906,15,10.18,4.96,62.13
11050,33,30.55,2.9,92.45
7113,13,14.72,3.72,58.37
11789,38,31.65,1.36,99.13
5784,14,12.79,1.79,18.58
9964,19,22.2,5.05,89.78
4747,17,0.46,0.97,65.43
4664,12,0.27,0.64,67.81
11182,33,23.45,3.98,97.85
4415,15,28.48,2.61,13.12
3485,15,8.3,2.04,52.41
1685,18,5.59,2.29,1.04
1156,14,11.4,5.14,3.51
6885,20,55.55,7.21,15.58
271,16,6.82,2.93,1.86
6863,20,3.22,4.29,62.54
4454,16,12.9,1.78,58.78
7292,20,15.56,3.59,23.71
3634,18,3.88,3.76,59.59
3734,17,6.21,2.11,47.71
3016,14,17.23,11.21,72.9
11242,31,1.78,3.48,97.64
9165,17,2.82,2.62,88.31
705,7,1.45,7.22,4.37
4453,11,13.01,0.43,33.26
2064,16,10.33,2.17,9.11
11635,34,11.76,1.83,94.05
7911,18,34.64,2.24,48.2
5024,14,38.98,2.97,69.7
10455,34,6.66,7.41,95.99
3981,17,22.2,5.2,36.33
9142,13,9.39,4.78,87.34
1991,14,4.31,3.39,7.96
10520,36,21.71,2.41,92.94
11175,34,1.28,1.88,95.4
5408,12,12.86,10.85,59.63
6287,13,11.19,1.75,27.09
11502,29,1.51,3.06,97.2
7037,18,2.69,4.53,17.17
5,18,26.99,3.55,6.2
2789,20,39.85,6.7,6.53
706,21,5.21,3.52,0.77
7153,14,9.87,6.48,27.34
10653,34,28.34,2.39,97.52
11141,30,0.98,8.86,94.85
9932,13,17.19,1.78,81.33
2420,23,13.84,8.72,6.82
8874,14,13.15,0.52,24.94
7003,9,5.31,4.98,22.96
3924,16,27.62,5.28,47.73
11549,32,23.19,0.86,94.12
9031,16,4.73,6.16,80.31
9200,19,11.26,4.83,89.17
211,12,31.79,5.37,7.19
1434,15,7.28,4.45,5.73
7670,17,2.89,5.13,58.47
3188,14,2.44,11.58,76.92
1212,16,15.45,7.2,3.73
6356,22,46.58,2.3,73.34
8829,20,15.2,4.55,24.53
7007,14,10.87,4.74,48.46
1098,15,10.82,4.54,0.19
3923,10,27.79,0.52,31.26
5721,9,15.79,0.46,36.77
540,12,24.0,1.39,2.98
1457,16,3.36,1.82,1.08
2314,12,11.57,8.59,0.5
1800,13,1.43,4.08,6.93
6555,14,1.62,1.2,24.6
10312,32,27.22,0.35,91.0
2188,13,58.37,4.26,3.61
3913,16,6.86,11.22,10.19
7700,19,20.64,4.2,39.74
9427,16,13.25,2.66,88.38
11265,33,20.19,2.22,99.09
8953,14,14.75,1.09,39.04
5053,12,1.86,4.21,65.35
2094,14,37.12,2.11,6.14
2932,12,53.68,4.73,7.78
2363,15,13.33,1.04,4.99
6630,15,3.42,2.15,16.13
9205,17,5.12,4.4,81.36
4289,14,7.47,6.03,65.86
3814,14,22.06,3.72,20.58
420,15,15.52,0.75,6.18
8001,14,9.43,3.21,74.87
11754,38,13.93,0.07,100.0
8976,16,0.52,8.85,74.1
8121,17,21.72,5.55,28.63
3267,25,5.14,4.48,46.56
5183,17,20.05,6.4,78.45
4704,16,18.16,1.48,37.94
10226,42,34.09,16.88,96.97
10144,30,0.66,4.98,92.54
8521,16,4.84,4.29,13.29
11865,37,11.17,6.5,94.87
8322,10,24.65,0.6,22.83
11937,30,33.6,823.44,98.11
1460,19,22.44,0.42,8.84
9785,17,4.98,7.56,81.83
5697,16,0.62,0.59,14.12
4872,14,7.2,7.18,63.28
5367,19,103.11,1.56,77.6
4478,17,18.3,3.54,49.68
7023,16,42.81,9.54,69.85
10374,38,3.6,4.61,97.77
10101,30,2.5,1.94,94.28
10070,29,27.17,5.12,96.81
414,12,1.99,10.11,5.98
7813,17,44.7,2.03,56.89
2434,21,9.35,2.31,6.32
5935,22,1.68,2.56,20.14
1085,18,8.73,2.13,0.62
1667,12,29.17,0.39,5.86
2839,15,10.03,6.25,5.88
5554,18,6.89,6.01,44.55
5319,15,11.02,4.5,47.94
2704,18,3.72,3.34,7.21
11174,37,2.46,1.73,96.44
9834,12,16.25,6.02,85.03
3034,13,39.11,2.56,38.11
11379,32,0.15,3.06,99.62
5540,13,5.78,7.01,29.28
11667,35,3.75,5.15,94.21
8146,10,14.66,3.5,30.55
3440,14,90.91,1.83,22.34
8352,16,12.96,6.17,25.43
209,12,46.7,5.65,2.29
6838,10,47.04,1.32,76.55
3225,16,23.3,1.49,53.93
11737,38,9.95,18.59,96.0
6686,19,0.58,6.43,15.16
593,17,3.99,4.38,6.1
2431,11,41.96,2.41,7.9
11945,34,4.25,710.33,91.33
5853,14,86.2,4.99,20.26
10874,38,0.74,2.56,96.3
10872,34,0.96,0.28,93.28
2011,14,5.05,1.72,1.78
5897,18,82.55,3.23,54.18
4705,13,9.78,4.72,36.36
6397,13,13.21,1.09,11.52
5041,12,26.78,0.89,27.72
4046,19,23.41,1.58,64.2
11683,32,1.97,2.54,93.92
610,14,19.83,0.12,8.0
11249,33,10.36,6.09,98.11
3219,12,2.94,4.84,17.01
4783,9,13.54,9.38,74.48
11217,35,3.44,7.39,96.82
8797,12,5.23,3.91,36.53
4418,22,10.0,3.82,74.21
4533,14,17.89,5.3,66.94
8439,17,9.23,3.69,61.86
8556,19,12.0,4.57,11.68
2601,15,6.2,10.7,4.36
3699,15,32.84,3.24,60.07
3692,18,20.51,2.3,14.38
5739,9,0.93,5.54,18.95
11820,39,14.75,6.0,90.47
162,16,16.48,3.42,2.29
8357,18,4.3,7.01,73.26
6059,13,0.78,4.16,54.52
5658,14,4.59,2.63,79.26
11613,34,1.2,2.66,96.84
1327,17,18.56,7.64,4.37
8988,16,14.74,5.96,14.82
9392,15,5.25,7.48,80.61
2230,17,16.34,2.21,6.3
753,20,7.43,7.46,7.48
2397,14,8.38,1.74,5.25
10100,29,24.7,4.64,96.47
4364,20,0.17,9.54,58.34
3186,16,17.71,0.86,74.95
2728,16,6.47,4.99,2.28
8418,13,64.47,1.93,40.98
10255,32,15.78,2.47,96.58
7239,13,2.66,5.36,77.42
2411,14,6.64,3.67,7.83
11965,40,21.09,554.91,92.65
2992,19,2.06,3.45,7.56
3256,15,1.57,1.2,59.53
2255,19,0.45,2.24,1.16
1842,16,1.89,0.49,4.29
3355,14,13.0,7.26,11.5
5164,16,13.61,1.07,22.0
4744,19,7.94,5.04,40.14
10479,32,2.9,8.4,95.29
5621,21,22.3,10.25,22.94
7304,14,21.31,0.6,56.51
2023,14,10.81,8.29,9.74
1194,19,2.03,2.31,7.82
7738,21,2.92,6.9,32.19
8477,16,24.57,1.17,35.77
3931,20,18.77,19.02,40.35
